ID,성별,연령,거주지역,구매시각,구매지역,상품분류,구매수량,구매금액
U502547789,남성,68,경기 성남시,6일-11월-2021년 13시,경기 성남시,생활잡화-생활용품,2개,9000.0
U463669817,남성,56,경기 부천시,26일-1월-2021년 15시,경기 부천시,식품-수산물,1개,9000.0
U349958102,여성,60,경기 안산시,30일-8월-2021년 13시,서울 중구,식품-건강식품,5개,342000.0
U545854597,여성,59,경기 과천시,5일-3월-2021년 16시,경기 성남시,식품-가공식품,2개,4000.0
U789953307,여성,59,경기 안양시,13일-9월-2021년 16시,경기 안양시,레포츠-스포츠용품/의류,1개,53000.0
U776886585,여성,59,경기 안양시,13일-1월-2021년 16시,경기 안양시,의류잡화-여성용의류-SPA,1개,
U700882892,여성,58,서울 구로구,5일-6월-2021년 17시,서울 중구,레포츠-골프용품/의류,1개,977000.0
U152440226,여성,61,서울 서초구,19일-7월-2021년 15시,서울 중구,식품-가공식품,5개,44000.0
U510195294,여성,80,서울 노원구,7일-2월-2021년 17시,서울 노원구,식품-가공식품,1개,9000.0
U312549325,여성,77,경기 부천시,8일-2월-2021년 15시,경기 부천시,식품-음료,1개,3000.0
U228236328,여성,61,부산 서구,3일-2월-2021년 13시,부산 중구,식품-가공식품,1개,3000.0
U128257792,여성,59,서울 송파구,6일-10월-2021년 10시,서울 송파구,식품-건강식품,2개,13000.0
U507317347,여성,62,부산 사하구,10일-10월-2021년 14시,부산 부산진구,생활잡화-화장품,1개,70000.0
U292307603,남성,64,부산 영도구,1일-11월-2021년 19시,부산 중구,레포츠-스포츠용품/의류,2개,89000.0
U2413953,여성,55,서울 강남구,25일-12월-2021년 14시,서울 강남구,의류잡화-여성용의류-이너웨어,1개,96000.0
U274103027,여성,58,서울 송파구,19일-7월-2021년 16시,서울 송파구,식품-가공식품,1개,5000.0
U912478174,여성,55,경기 구리시,29일-1월-2021년 15시,경기 구리시,레포츠-스포츠용품/의류,1개,12000.0
U6796430,여성,55,부산 강서구,9일-9월-2021년 20시,부산 중구,,1개,9000.0
U717792434,남성,63,부산 강서구,5일-9월-2021년 11시,부산 부산진구,식품-가공식품,1개,8000.0
U63047953,여성,64,부산 금정구,3일-9월-2021년 15시,부산 동래구,식품-건강식품,1개,97000.0
U323958548,여성,79,경기 성남시,18일-11월-2021년 16시,경기 성남시,의류잡화-여성용의류-정장류,-1개,-584000.0
U700968055,여성,55,부산 사상구,22일-4월-2021년 12시,부산 중구,의류잡화-여성용의류-SPA,1개,18000.0
U455516973,여성,66,서울 강남구,30일-9월-2021년 17시,서울 강남구,식품-농산물,1개,4000.0
U343899056,여성,56,부산 동구,4일-1월-2021년 15시,부산 중구,의류잡화-여성용의류-SPA,1개,27000.0
U989730441,여성,67,부산 수영구,1일-11월-2021년 20시,부산 부산진구,의류잡화-아동용의류,-1개,-58000.0
U334353949,여성,56,경기 군포시,9일-9월-2021년 18시,경기 파주시,식품-농산물,1개,18000.0
U498288236,여성,68,서울 영등포구,27일-6월-2021년 13시,서울 영등포구,식품-가공식품,1개,4000.0
U40970847,여성,58,서울 양천구,19일-11월-2021년 10시,서울 영등포구,가전제품-PC/노트북/프린터/카메라,1개,1075000.0
U100310261,여성,60,경기 안양시,24일-8월-2021년 18시,경기 안양시,,1개,220000.0
U471807073,여성,57,서울 동대문구,31일-10월-2021년 19시,서울 동대문구,의류잡화-구두,1개,195000.0
U846238389,여성,55,경기 고양시,19일-2월-2021년 16시,경기 고양시,생활잡화-생활용품,1개,6000.0
U74995276,여성,55,서울 송파구,6일-6월-2021년 18시,서울 송파구,식품-농산물,1개,5000.0
U40012235,여성,75,경기 고양시,18일-7월-2021년 14시,경기 고양시,식품-농산물,1개,10000.0
U391255323,여성,58,서울 송파구,18일-3월-2021년 13시,서울 송파구,가전제품-생활가전,1개,25000.0
U489780146,남성,57,서울 송파구,22일-6월-2021년 16시,서울 송파구,의류잡화-여성용의류-SPA,1개,145000.0
U47655351,여성,79,부산 동래구,4일-3월-2021년 13시,부산 해운대구,식품-가공식품,1개,
U704122094,여성,56,서울 강남구,1일-6월-2021년 17시,서울 중구,의류잡화-여성용의류-SPA,1개,9000.0
U514608577,여성,55,서울 동작구,10일-4월-2021년 17시,서울 관악구,,-1개,-88000.0
U654365783,여성,55,경기 부천시,18일-7월-2021년 13시,경기 부천시,식품-가공식품,2개,12000.0
U144300733,여성,57,부산 영도구,27일-2월-2021년 19시,부산 중구,식품-가공식품,1개,4000.0
U279746058,여성,55,경기 성남시,22일-12월-2021년 17시,경기 성남시,식품-농산물,1개,5000.0
U718641626,여성,64,경기 군포시,12일-9월-2021년 16시,경기 안산시,식품-가공식품,1개,6000.0
U163759008,여성,55,서울 동작구,19일-1월-2021년 14시,서울 중구,의류잡화-여성용의류-SPA,1개,
U578935244,여성,55,서울 관악구,13일-4월-2021년 12시,서울 영등포구,의류잡화-여성용의류-정장류,1개,61000.0
U211063040,여성,63,부산 남구,28일-2월-2021년 16시,부산 부산진구,명품-명품,1개,1243000.0
U146162531,여성,59,부산 해운대구,14일-4월-2021년 14시,부산 해운대구,식품-농산물,3개,4000.0
U606967136,여성,56,서울 강남구,6일-1월-2021년 18시,서울 강남구,식품-축산물,1개,18000.0
U800536581,여성,55,경기 안양시,17일-10월-2021년 11시,경기 안양시,식품-가공식품,1개,15000.0
U319247485,여성,58,서울 용산구,6일-3월-2021년 14시,서울 중구,의류잡화-구두,-1개,-123000.0
U462583773,여성,60,경기 부천시,23일-5월-2021년 16시,경기 부천시,식품-가공식품,1개,7000.0
U43086814,여성,57,서울 동대문구,1일-10월-2021년 15시,서울 동대문구,의류잡화-여성용의류-정장류,1개,35000.0
U21020173,남성,65,서울 강동구,29일-11월-2021년 18시,서울 송파구,의류잡화-여성용의류-SPA,1개,36000.0
U228633869,여성,61,서울 성북구,2일-1월-2021년 18시,서울 영등포구,레포츠-골프용품/의류,1개,98000.0
U851797958,여성,59,경기 안산시,9일-8월-2021년 13시,경기 안산시,의류잡화-여성용의류-SPA,1개,
U543456305,여성,58,경기 안양시,22일-6월-2021년 15시,경기 안양시,생활잡화-화장품,1개,149000.0
U953494041,여성,59,서울 송파구,23일-8월-2021년 16시,서울 송파구,가전제품-주방가전,1개,12000.0
U622735003,남성,56,경기 안양시,17일-8월-2021년 20시,경기 안양시,가전제품-PC/노트북/프린터/카메라,1개,17000.0
U638536145,남성,74,경기 안양시,2일-3월-2021년 15시,경기 안양시,,1개,425000.0
U966228654,여성,55,서울 도봉구,3일-5월-2021년 17시,서울 노원구,의류잡화-패션잡화,1개,249000.0
U223146124,여성,59,서울 송파구,14일-4월-2021년 18시,서울 송파구,식품-가공식품,1개,17000.0
U547433859,여성,58,서울 송파구,15일-2월-2021년 15시,서울 송파구,생활잡화-생활용품,1개,10000.0
U480846548,남성,57,서울 마포구,2일-1월-2021년 18시,경기 안양시,의류잡화-여성용의류-SPA,1개,18000.0
U43086814,여성,57,서울 동대문구,5일-10월-2021년 12시,서울 동대문구,의류잡화-여성용의류-정장류,1개,
U736646305,여성,67,경기 수원시,25일-3월-2021년 19시,경기 구리시,,1개,3000.0
U351026185,여성,67,경기 용인시,8일-10월-2021년 12시,서울 중구,식품-가공식품,2개,14000.0
U811796680,남성,58,경기 고양시,3일-7월-2021년 18시,서울 영등포구,의류잡화-여성용의류-SPA,1개,18000.0
U446707421,여성,65,서울 노원구,13일-3월-2021년 15시,서울 노원구,의류잡화-여성용의류-SPA,1개,22000.0
U567772268,여성,59,서울 강서구,18일-6월-2021년 13시,서울 강서구,식품-가공식품,1개,5000.0
U506937695,여성,55,경기 의왕시,2일-11월-2021년 14시,경기 안양시,의류잡화-여성용의류-정장류,-1개,
U692179053,여성,70,경기 고양시,8일-3월-2021년 16시,경기 고양시,의류잡화-여성용의류-SPA,1개,5000.0
U767468609,여성,60,서울 동작구,1일-11월-2021년 14시,서울 영등포구,의류잡화-여성용의류-SPA,1개,17000.0
U652427538,여성,55,부산 수영구,27일-7월-2021년 12시,부산 해운대구,의류잡화-여성용의류-SPA,1개,18000.0
U708705969,여성,70,부산 사상구,1일-11월-2021년 18시,부산 부산진구,레포츠-스포츠용품/의류,-50개,-44000.0
U429224548,여성,57,부산 영도구,14일-2월-2021년 17시,부산 중구,레포츠-스포츠용품/의류,1개,101000.0
U663826861,남성,69,서울 서대문구,7일-5월-2021년 11시,서울 동대문구,의류잡화-여성용의류-고급의류,1개,62000.0
U784687294,여성,58,경기 군포시,2일-10월-2021년 17시,경기 안양시,의류잡화-남성용의류-캐주얼,1개,159000.0
U229012184,여성,58,서울 동대문구,13일-7월-2021년 14시,서울 중구,의류잡화-여성용의류-SPA,1개,36000.0
U20035388,남성,73,서울 동대문구,21일-5월-2021년 13시,서울 동대문구,식품-가공식품,1개,6000.0
U330052449,여성,59,부산 사상구,9일-10월-2021년 20시,부산 부산진구,의류잡화-여성용의류-SPA,1개,53000.0
U80004097,여성,63,부산 부산진구,6일-9월-2021년 12시,부산 부산진구,식품-가공식품,2개,2000.0
U436184278,남성,59,서울 성북구,5일-11월-2021년 17시,서울 중구,,2개,18000.0
U553846772,여성,58,부산 영도구,7일-10월-2021년 12시,부산 중구,식품-가공식품,1개,14000.0
U810539472,남성,55,부산 해운대구,10일-2월-2021년 16시,부산 해운대구,생활잡화-화장품,2개,140000.0
U27175094,남성,77,경기 동두천시,11일-8월-2021년 16시,경기 구리시,의류잡화-여성용의류-정장류,-1개,-888000.0
U209003655,여성,55,부산 영도구,27일-6월-2021년 12시,부산 중구,레포츠-스포츠용품/의류,1개,49000.0
U53526927,여성,57,부산 연제구,26일-11월-2021년 17시,부산 동래구,식품-축산물,1개,22000.0
U490121442,여성,60,경기 안양시,9일-2월-2021년 11시,경기 안양시,의류잡화-구두,1개,71000.0
U769445235,여성,55,서울 송파구,16일-7월-2021년 17시,서울 송파구,생활잡화-침구류,1개,106000.0
U128811308,여성,59,부산 사상구,23일-5월-2021년 16시,부산 중구,생활잡화-침구류,1개,26000.0
U269786988,여성,60,서울 관악구,24일-11월-2021년 20시,서울 동작구,가전제품-TV/AV,1개,68000.0
U989469599,남성,73,서울 강남구,17일-11월-2021년 12시,경기 성남시,식품-가공식품,1개,23000.0
U862831173,여성,55,서울 서대문구,6일-5월-2021년 16시,서울 중구,,1개,1000.0
U448718487,여성,67,부산 부산진구,11일-9월-2021년 12시,부산 부산진구,식품-가공식품,1개,5000.0
U557118245,여성,56,경기 파주시,14일-3월-2021년 15시,경기 고양시,의류잡화-여성용의류-SPA,1개,141000.0
U56751763,여성,57,서울 동대문구,9일-4월-2021년 17시,서울 동대문구,식품-가공식품,1개,9000.0
U708705969,여성,70,부산 사상구,1일-6월-2021년 16시,부산 부산진구,식품-건강식품,4개,100000.0
U103867153,여성,57,부산 해운대구,15일-3월-2021년 14시,부산 해운대구,,2개,52000.0
U40012235,여성,75,경기 고양시,5일-7월-2021년 13시,경기 고양시,식품-농산물,1개,8000.0
U556869681,남성,58,경기 하남시,17일-2월-2021년 15시,경기 이천시,의류잡화-여성용의류-SPA,1개,53000.0
U839688512,남성,68,경기 고양시,11일-12월-2021년 13시,서울 중구,명품-명품,1개,6349000.0
U530157522,남성,58,서울 양천구,26일-7월-2021년 19시,경기 파주시,식품-가공식품,1개,23000.0
U634232871,여성,80,서울 성동구,13일-6월-2021년 12시,서울 송파구,생활잡화-화장품,1개,107000.0
U532934737,여성,57,경기 구리시,10일-8월-2021년 15시,경기 구리시,,1개,33000.0
U917917674,남성,59,경기 안양시,13일-1월-2021년 19시,경기 안양시,식품-음료,1개,25000.0
U100737001,여성,75,부산 수영구,29일-12월-2021년 16시,부산 기장군,생활잡화-화장품,1개,36000.0
U547433859,여성,58,서울 송파구,17일-9월-2021년 12시,서울 송파구,의류잡화-여성용의류-SPA,-1개,-79000.0
U41746933,여성,58,서울 노원구,23일-5월-2021년 14시,서울 동대문구,생활잡화-화장품,-1개,
U228236328,여성,61,부산 서구,16일-9월-2021년 18시,부산 부산진구,식품-농산물,1개,2000.0
U182054381,여성,61,서울 강서구,21일-2월-2021년 18시,서울 강북구,의류잡화-남성용의류-정장류,1개,27000.0
U228236328,여성,61,부산 서구,29일-4월-2021년 17시,부산 중구,식품-농산물,1개,12000.0
U721760531,남성,57,부산 사상구,22일-11월-2021년 12시,부산 동래구,식품-가공식품,2개,4000.0
U491322361,여성,57,경기 부천시,21일-11월-2021년 14시,경기 부천시,식품-농산물,1개,9000.0
U863909650,여성,57,부산 수영구,18일-10월-2021년 14시,부산 해운대구,생활잡화-화장품,-1개,-151000.0
U2413953,여성,55,서울 강남구,17일-12월-2021년 16시,서울 강남구,식품-농산물,1개,5000.0
U508239267,여성,58,부산 동래구,17일-9월-2021년 17시,부산 부산진구,식품-가공식품,1개,2000.0
U785820525,여성,64,부산 수영구,23일-8월-2021년 11시,부산 부산진구,가전제품-TV/AV,1개,568000.0
U235392104,여성,63,경기 의정부시,11일-4월-2021년 12시,서울 노원구,의류잡화-구두,-2개,-140000.0
U346157515,여성,59,서울 강서구,25일-2월-2021년 13시,경기 구리시,식품-축산물,2개,20000.0
U306316277,여성,58,서울 송파구,26일-2월-2021년 12시,서울 송파구,식품-가공식품,1개,4000.0
U777085593,여성,56,서울 강남구,11일-10월-2021년 17시,서울 강남구,식품-농산물,1개,15000.0
U600812909,여성,62,부산 동래구,20일-12월-2021년 12시,부산 부산진구,가전제품-주방가전,1개,119000.0
U346157515,여성,59,서울 강서구,16일-3월-2021년 20시,서울 동대문구,식품-가공식품,1개,17000.0
U56493915,여성,57,경기 성남시,9일-5월-2021년 18시,경기 성남시,식품-가공식품,2개,5000.0
U573199239,여성,56,부산 수영구,10일-8월-2021년 14시,부산 해운대구,식품-농산물,2개,3000.0
U171997351,남성,56,서울 노원구,6일-5월-2021년 15시,서울 노원구,의류잡화-여성용의류-SPA,1개,12000.0
U288950728,여성,65,서울 강남구,19일-2월-2021년 13시,서울 강남구,식품-농산물,1개,5000.0
U128424095,남성,55,경기 고양시,26일-4월-2021년 20시,경기 파주시,레포츠-스포츠용품/의류,1개,222000.0
U271400739,여성,67,부산 수영구,12일-8월-2021년 19시,부산 해운대구,의류잡화-여성용의류-정장류,1개,113000.0
U710518692,남성,55,서울 송파구,20일-5월-2021년 20시,서울 송파구,의류잡화-패션잡화,1개,35000.0
U391255323,여성,58,서울 송파구,5일-3월-2021년 12시,서울 송파구,식품-가공식품,1개,12000.0
U89486062,여성,56,경기 안산시,15일-10월-2021년 14시,경기 안산시,식품-가공식품,1개,7000.0
U663189343,여성,55,부산 북구,23일-4월-2021년 12시,부산 동래구,의류잡화-남성용의류-캐주얼,1개,158000.0
U76682678,여성,63,서울 종로구,24일-2월-2021년 16시,서울 강북구,의류잡화-여성용의류-정장류,1개,202000.0
U864639893,여성,60,부산 동구,14일-5월-2021년 12시,부산 해운대구,식품-건강식품,1개,7000.0
U555260477,여성,61,부산 중구,6일-3월-2021년 13시,부산 중구,의류잡화-패션잡화,1개,9000.0
U15298598,여성,57,경기 군포시,29일-1월-2021년 15시,경기 안양시,의류잡화-여성용의류-SPA,1개,40000.0
U480846548,남성,57,서울 마포구,18일-3월-2021년 17시,경기 안양시,식품-가공식품,1개,5000.0
U941459914,여성,59,부산 수영구,22일-12월-2021년 17시,부산 부산진구,식품-가공식품,1개,27000.0
U142682931,여성,60,경기 성남시,21일-8월-2021년 16시,경기 이천시,의류잡화-남성용의류-정장류,1개,49000.0
U763968202,여성,78,경기 안양시,21일-12월-2021년 17시,서울 영등포구,레포츠-골프용품/의류,1개,334000.0
U760300387,여성,57,부산 강서구,22일-7월-2021년 15시,부산 부산진구,의류잡화-여성용의류-고급의류,9개,8000.0
U13215076,여성,56,서울 송파구,2일-6월-2021년 16시,서울 송파구,생활잡화-생활용품,2개,13000.0
U11732065,남성,55,서울 성동구,19일-1월-2021년 11시,서울 송파구,식품-축산물,1개,231000.0
U789953307,여성,59,경기 안양시,16일-9월-2021년 17시,경기 안양시,식품-수산물,1개,
U231669349,여성,69,부산 동구,6일-2월-2021년 13시,부산 중구,의류잡화-여성용의류-SPA,1개,5000.0
U962282865,여성,68,서울 중구,10일-5월-2021년 12시,서울 강북구,생활잡화-침구류,1개,107000.0
U996121692,여성,59,경기 안산시,11일-3월-2021년 12시,경기 안산시,레포츠-스포츠용품/의류,1개,133000.0
U231362870,남성,55,부산 영도구,22일-5월-2021년 13시,부산 중구,생활잡화-생활용품,1개,5000.0
U357177785,여성,59,서울 동작구,29일-9월-2021년 19시,서울 중구,의류잡화-여성용의류-SPA,1개,71000.0
U824375427,여성,61,부산 수영구,6일-4월-2021년 11시,부산 해운대구,의류잡화-여성용의류-이너웨어,1개,7000.0
U799860055,여성,83,경기 시흥시,23일-11월-2021년 18시,서울 영등포구,의류잡화-여성용의류-SPA,1개,6000.0
U567772268,여성,59,서울 강서구,2일-5월-2021년 13시,서울 강서구,레포츠-스포츠용품/의류,1개,37000.0
U264892218,여성,55,서울 은평구,1일-5월-2021년 17시,서울 영등포구,의류잡화-여성용의류-정장류,1개,88000.0
U260931693,여성,55,부산 사하구,10일-5월-2021년 14시,부산 해운대구,식품-가공식품,1개,27000.0
U77964998,여성,63,서울 중구,3일-1월-2021년 17시,서울 중구,생활잡화-생활용품,6개,45000.0
U74995276,여성,55,서울 송파구,23일-5월-2021년 16시,서울 송파구,식품-농산물,2개,
U876943706,여성,60,서울 관악구,14일-2월-2021년 15시,서울 관악구,식품-농산물,1개,6000.0
U56493915,여성,57,경기 성남시,19일-3월-2021년 11시,경기 성남시,의류잡화-여성용의류-SPA,1개,12000.0
U131755580,여성,55,부산 수영구,3일-10월-2021년 15시,부산 해운대구,의류잡화-여성용의류-SPA,1개,
U987230818,여성,57,경기 부천시,22일-9월-2021년 19시,경기 부천시,가전제품-주방가전,1개,744000.0
U10646654,여성,57,경기 남양주시,10일-9월-2021년 13시,경기 구리시,생활잡화-생활용품,1개,10000.0
U164053360,여성,58,부산 사상구,5일-11월-2021년 17시,부산 부산진구,식품-축산물,1개,6000.0
U626779113,여성,59,경기 안산시,18일-11월-2021년 14시,경기 안산시,의류잡화-남성용의류-캐주얼,1개,943000.0
U956656706,여성,61,경기 부천시,6일-5월-2021년 21시,서울 중구,의류잡화-구두,1개,61000.0
U489452675,여성,75,경기 성남시,17일-3월-2021년 15시,경기 성남시,레포츠-스포츠용품/의류,1개,18000.0
U862978930,남성,63,서울 노원구,23일-5월-2021년 11시,경기 고양시,의류잡화-구두,1개,198000.0
U41423690,남성,56,경기 안양시,24일-4월-2021년 19시,서울 강남구,의류잡화-패션잡화,1개,4000.0
U56493915,여성,57,경기 성남시,29일-1월-2021년 13시,경기 성남시,생활잡화-생활용품,2개,16000.0
U693992751,여성,60,부산 기장군,9일-5월-2021년 13시,부산 해운대구,생활잡화-화장품,1개,58000.0
U255944190,여성,55,경기 안산시,30일-4월-2021년 17시,경기 안산시,식품-음료,1개,
U643279402,여성,56,경기 성남시,30일-1월-2021년 14시,경기 성남시,식품-농산물,2개,
U467105964,여성,64,경기 광명시,24일-9월-2021년 11시,서울 영등포구,의류잡화-여성용의류-정장류,1개,27000.0
U621603631,여성,60,부산 해운대구,14일-4월-2021년 12시,부산 부산진구,의류잡화-여성용의류-정장류,1개,211000.0
U727072912,여성,67,경기 성남시,1일-8월-2021년 15시,경기 성남시,의류잡화-여성용의류-SPA,1개,12000.0
U288950728,여성,65,서울 강남구,11일-3월-2021년 18시,서울 강남구,식품-가공식품,1개,6000.0
U337448735,여성,64,경기 안양시,19일-12월-2021년 14시,경기 안양시,가전제품-주방가전,1개,149000.0
U498288236,여성,68,서울 영등포구,14일-8월-2021년 18시,서울 영등포구,식품-가공식품,2개,10000.0
U186517977,여성,55,경기 구리시,14일-6월-2021년 13시,경기 구리시,생활잡화-화장품,1개,29000.0
U75329925,여성,56,부산 동래구,7일-5월-2021년 16시,부산 동래구,,1개,27000.0
U377950264,남성,63,서울 영등포구,13일-5월-2021년 13시,서울 중구,식품-음료,1개,3000.0
U635816454,남성,60,경기 의왕시,13일-12월-2021년 12시,경기 안양시,식품-농산물,1개,27000.0
U759618301,여성,57,부산 사상구,23일-7월-2021년 14시,부산 사상구,가전제품-주방가전,1개,76000.0
U508239267,여성,58,부산 동래구,22일-10월-2021년 17시,부산 부산진구,식품-가공식품,2개,2000.0
U40012235,여성,75,경기 고양시,30일-4월-2021년 14시,경기 고양시,식품-수산물,1개,9000.0
U434065754,여성,59,경기 안양시,23일-4월-2021년 15시,경기 안양시,의류잡화-여성용의류-정장류,1개,115000.0
U584431338,남성,57,서울 중랑구,30일-8월-2021년 19시,서울 동대문구,의류잡화-여성용의류-정장류,1개,227000.0
U369410041,여성,56,서울 송파구,17일-7월-2021년 12시,서울 송파구,의류잡화-여성용의류-SPA,-1개,-26000.0
U817118395,여성,56,서울 송파구,29일-6월-2021년 18시,서울 송파구,의류잡화-여성용의류-SPA,1개,88000.0
U269022906,여성,59,부산 해운대구,10일-1월-2021년 17시,부산 부산진구,식품-가공식품,1개,
U231374882,여성,57,부산 사상구,15일-4월-2021년 15시,부산 부산진구,레포츠-스포츠용품/의류,-1개,-61000.0
U287341160,남성,61,서울 강남구,27일-7월-2021년 13시,서울 강남구,레포츠-스포츠용품/의류,-1개,-35000.0
U402052118,여성,62,서울 구로구,20일-9월-2021년 15시,서울 영등포구,가전제품-주방가전,-1개,-23000.0
U567491288,여성,68,경기 남양주시,13일-6월-2021년 10시,경기 구리시,가전제품-TV/AV,1개,178000.0
U50467538,여성,56,부산 해운대구,9일-9월-2021년 14시,부산 부산진구,,1개,13000.0
U178019725,여성,63,경기 남양주시,8일-12월-2021년 17시,경기 구리시,생활잡화-화장품,1개,177000.0
U262863674,여성,69,경기 안양시,19일-12월-2021년 12시,경기 안양시,식품-가공식품,1개,13000.0
U77250736,여성,61,서울 강서구,10일-1월-2021년 15시,서울 영등포구,의류잡화-남성용의류-캐주얼,1개,222000.0
U404988979,여성,57,경기 부천시,5일-4월-2021년 15시,경기 이천시,레포츠-스포츠용품/의류,1개,18000.0
U386842867,여성,78,경기 용인시,15일-10월-2021년 15시,서울 송파구,식품-수산물,1개,18000.0
U997677778,여성,56,서울 동대문구,15일-9월-2021년 17시,서울 동대문구,생활잡화-주방용품,1개,27000.0
U231374882,여성,57,부산 사상구,10일-9월-2021년 14시,부산 부산진구,의류잡화-여성용의류-SPA,1개,44000.0
U618115849,여성,57,경기 구리시,19일-2월-2021년 13시,경기 구리시,식품-건강식품,1개,10000.0
U65585950,여성,55,경기 고양시,16일-3월-2021년 4시,서울 동대문구,의류잡화-여성용의류-SPA,1개,4000.0
U779190802,여성,69,서울 용산구,24일-2월-2021년 16시,서울 강남구,식품-음료,1개,5000.0
U431389908,여성,55,서울 동대문구,16일-3월-2021년 16시,서울 강북구,의류잡화-여성용의류-SPA,1개,53000.0
U533430896,남성,71,경기 성남시,30일-1월-2021년 17시,경기 성남시,식품-축산물,1개,
U36777369,여성,59,서울 서초구,19일-7월-2021년 12시,서울 강남구,식품-가공식품,1개,5000.0
U27175094,남성,77,경기 동두천시,25일-12월-2021년 17시,경기 구리시,식품-음료,2개,3000.0
U954726966,여성,55,경기 양평군,10일-10월-2021년 13시,경기 구리시,가전제품-생활가전,1개,48000.0
U647610673,여성,62,서울 영등포구,26일-7월-2021년 19시,서울 중구,의류잡화-여성용의류-고급의류,1개,1670000.0
U514578295,여성,58,경기 파주시,4일-2월-2021년 13시,서울 동대문구,레포츠-스포츠용품/의류,1개,40000.0
U685147098,여성,56,경기 시흥시,28일-2월-2021년 11시,경기 부천시,,1개,1776000.0
U889083208,여성,55,경기 부천시,5일-4월-2021년 17시,경기 부천시,의류잡화-여성용의류-정장류,1개,27000.0
U981318387,여성,56,경기 안양시,16일-3월-2021년 12시,경기 안양시,식품-건강식품,2개,15000.0
U706429381,여성,56,서울 강동구,28일-12월-2021년 15시,서울 강동구,가전제품-생활가전,1개,63000.0
U621632342,여성,56,경기 구리시,17일-5월-2021년 17시,서울 송파구,식품-가공식품,1개,14000.0
U904229786,여성,66,서울 노원구,7일-2월-2021년 15시,서울 노원구,생활잡화-침구류,1개,
U922205863,여성,59,경기 의정부시,24일-9월-2021년 20시,서울 노원구,가전제품-주방가전,1개,725000.0
U254311129,여성,56,서울 중랑구,1일-9월-2021년 19시,서울 동대문구,식품-건강식품,1개,15000.0
U519923990,여성,76,서울 영등포구,20일-3월-2021년 16시,서울 영등포구,,1개,141000.0
U348197478,남성,59,서울 강북구,11일-7월-2021년 18시,서울 중구,의류잡화-여성용의류-이너웨어,-1개,-30000.0
U220492607,여성,61,서울 서초구,4일-10월-2021년 17시,서울 강남구,식품-가공식품,1개,1000.0
U409431450,남성,64,서울 서초구,20일-1월-2021년 19시,서울 강남구,,1개,316000.0
U790695084,여성,55,경기 성남시,7일-7월-2021년 19시,경기 성남시,식품-수산물,1개,13000.0
U146782206,여성,74,경기 성남시,12일-4월-2021년 14시,경기 성남시,레포츠-스포츠용품/의류,1개,74000.0
U235392104,여성,63,경기 의정부시,5일-2월-2021년 11시,서울 강북구,식품-음료,1개,5000.0
U991220368,여성,58,서울 용산구,25일-1월-2021년 14시,서울 중구,의류잡화-여성용의류-정장류,-1개,-123000.0
U622589951,여성,56,경기 성남시,11일-3월-2021년 16시,경기 성남시,식품-농산물,1개,4000.0
U876943706,여성,60,서울 관악구,11일-7월-2021년 16시,서울 관악구,식품-가공식품,2개,13000.0
U241207515,여성,55,경기 군포시,27일-4월-2021년 16시,경기 안양시,의류잡화-남성용의류-정장류,1개,136000.0
U584124959,남성,58,서울 노원구,9일-11월-2021년 18시,서울 노원구,레포츠-스포츠용품/의류,1개,32000.0
U159886829,남성,57,서울 송파구,10일-5월-2021년 18시,서울 송파구,식품-농산물,1개,2000.0
U210168092,여성,57,부산 동래구,4일-5월-2021년 15시,부산 동래구,의류잡화-여성용의류-SPA,2개,14000.0
U518914145,남성,57,경기 수원시,7일-9월-2021년 14시,경기 안양시,식품-건강식품,1개,64000.0
U122817744,남성,56,경기 시흥시,24일-5월-2021년 13시,경기 안양시,의류잡화-여성용의류-SPA,1개,66000.0
U376114758,여성,69,경기 의정부시,1일-3월-2021년 13시,서울 동대문구,생활잡화-화장품,1개,21000.0
U785877149,여성,56,경기 하남시,30일-11월-2021년 14시,부산 부산진구,레포츠-스포츠용품/의류,1개,130000.0
U790418674,남성,55,경기 안양시,16일-11월-2021년 15시,경기 안양시,의류잡화-여성용의류-SPA,1개,57000.0
U77964998,여성,63,서울 중구,23일-11월-2021년 16시,서울 중구,의류잡화-구두,1개,115000.0
U122868975,여성,57,경기 남양주시,6일-9월-2021년 13시,경기 구리시,생활잡화-화장품,1개,27000.0
U42091629,여성,58,부산 해운대구,17일-8월-2021년 16시,부산 해운대구,식품-가공식품,1개,14000.0
U118335530,여성,59,경기 안양시,10일-5월-2021년 17시,서울 관악구,의류잡화-구두,-1개,-152000.0
U564785156,여성,67,경기 성남시,8일-12월-2021년 15시,서울 송파구,식품-농산물,1개,1000.0
U584516578,남성,56,부산 동래구,7일-10월-2021년 14시,부산 동래구,레포츠-스포츠용품/의류,1개,58000.0
U516063550,여성,59,서울 노원구,1일-9월-2021년 14시,서울 노원구,가전제품-주방가전,-1개,-149000.0
U543745613,여성,55,서울 동작구,27일-7월-2021년 18시,서울 관악구,,-1개,-35000.0
U539032107,남성,60,경기 고양시,17일-8월-2021년 16시,경기 고양시,,1개,293000.0
U270414824,여성,55,서울 노원구,27일-6월-2021년 14시,서울 중구,식품-가공식품,1개,14000.0
U123839838,남성,55,서울 종로구,28일-6월-2021년 14시,서울 중구,의류잡화-아동용의류,1개,25000.0
U266878336,여성,55,부산 금정구,1일-6월-2021년 13시,부산 동래구,의류잡화-여성용의류-정장류,1개,45000.0
